Device Info,Time,Longitude,Latitude,IMEI,GlbDa_lTotDst,CEngDsT_t,Air_tCACDs,EnvP_p,EnvT_t,Tra_numGear,FlSys_dvolFlCons,BattU_u,Brk_st,Clth_st,AFS_dm,AFS_mAirPerCylFlt,Air_pCACDs,InjCrv_phiMI1Des,InjCrv_stInjCharActVal_[0],InjUn_stStrt,InjVlv_tiMI1ET,InjVlv_tiPiI1ET,CoETS_stCurrLimActive,EngDa_tiEngOn,Exh_pPFltDiff,ASMod_dmEGFld_[0],ASMod_dmNOxBasLM_mp,ASMod_dmNOxEG,Exh_rNOxNoCat2Ds,Exh_dmNOxNoCat2Ds,Exh_dmNOxNSCDs,MeUn_dvolSet,VehV_v,APP_rFlt,Epm_nEng,InjCtl_qSetUnBal,Rail_pSetPoint,RailP_pFlt,PthSet_trqInrSet,CoVeh_trqAcs,SCRT_tFld_[2],SCR_tUCatUsT,SCRLdG_dmNH3MetAdapDes,DStgy_dmRdcAgDes,MeUn_iActFlt,SCRT_tFld_[0],SCRT_tUCatDsT,SCRFFC_dmNOxUs,SCRMod_dmEstNOxDs,SCRMod_etaEst,UDC_dmRdcAgAct,UDC_mRdcAgDosQntExtdRng,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRChk_etaActAvrg1_mp,SCRChk_etaActAvrg2_mp,SCRChk_etaThres1_mp,SCRChk_etaThres2_mp,SCRChk_etaThresAvrg1_mp,SCRChk_etaThresAvrg2_mp,SCRChk_rNOxDsPeakAvrg_mp,SCRChk_rNOxDsPeakAvrgMin_mp,SCRChk_rNOxDsStkDelta_mp,SCRChk_rNOxDsStkDeltaMin_mp,SCRChk_stCond1_mp,SCRChk_stPeakEnaFld_mp,SCRChk_stPeakStM_mp,SCRDev_pUPmp,SCRFBC_facNOxCtl,UDosVlv_ddiBWOpn_mp,UDosVlv_rDyc,T15_st,CoSCR_stSub,SCRRly_flgPs,UPmpMot_tSMHeatrT,UPmpMot_tSMT,UrBackFlowPmp_ratPs,UHtrRly_stPs,UHtrTnk_stPs,UHtrBLDia_uRawDiag_MP,UHtrPLDia_uRawDiag_MP,UHtrSLDia_uRawDiag_MP,UHtrSMDia_uRawDiag_MP,Com_stSensNoCat2Ds,UPmpMot_cntrRstrt_MP,UPmpMot_ratPs,DStgy_stCondDos,DStgy_stMetStgy,DFES_numDFC_[0],DFES_numDFC_[1],DFES_numDFC_[2],DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6],DFES_numDFC_[7],DFES_numDFC_[8],DFES_numDFC_[9],ErrLmp_stMIL,DFES_stEntry_[0],DFES_stEntry_[1],DFES_stEntry_[2],DFES_stEntry_[3],DFES_stEntry_[4]
RBCD022002,2017-03-16 15:16:57.0,120.9863,31.85884,867587021006869,34162007.00,81.76,26.76,1021.00,14.46,6.00,9.55,14280.00,0.00,0.00,405.70,1340.40,1881.00,3.25,24.00,0.00,566.80,262.00,0.00,2177355.00,0.00,413.30,63.60,63.80,276.00,50.45,0.00,6790.00,101.39,59.92,2529.50,30.32,1451500.00,1446900.00,183.50,0.00,209.76,209.66,11.15,60.40,954.00,209.66,209.96,82.00,53.26,0.17,60.80,52358.00,341.00,0.00,0.64,0.64,0.03,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4994.00,1.00,269.00,4.06,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,24.14,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:00.0,120.98664,31.8618,867587021006869,34162106.00,82.96,26.76,1021.00,14.46,6.00,8.24,14280.00,0.00,0.00,392.60,1292.30,1810.00,2.20,24.00,0.00,547.20,270.40,0.00,2177358.00,0.00,401.20,47.50,48.40,275.00,48.40,0.00,5960.00,102.12,54.55,2538.00,22.91,1316300.00,1319800.00,149.70,0.00,209.76,209.66,8.60,46.30,906.00,209.66,209.86,48.20,45.92,0.17,46.20,52358.00,236.00,0.00,0.64,0.64,0.03,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5024.00,1.00,289.00,3.08,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.52,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:04.0,120.98664,31.8618,867587021006869,34162206.00,84.06,26.76,1021.00,14.46,6.00,9.63,14260.00,0.00,0.00,408.60,1344.00,1886.00,3.32,24.00,0.00,572.80,264.00,0.00,2177362.00,0.00,415.60,66.70,65.90,283.00,51.97,0.00,6900.00,102.00,55.66,2529.00,24.25,1374400.00,1385000.00,149.60,0.00,209.56,209.66,7.70,42.00,884.00,209.66,209.46,43.19,49.24,0.17,45.00,52358.00,277.00,0.00,0.64,0.64,0.03,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5007.00,1.00,288.00,2.57,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.42,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:07.0,120.98687,31.86327,867587021006869,34162304.00,84.46,26.76,1021.00,14.46,6.00,6.13,14260.00,0.00,0.00,365.40,1221.80,1719.00,2.50,24.00,0.00,498.40,276.00,0.00,2177365.00,0.00,370.90,27.50,27.50,197.00,31.86,0.00,4690.00,100.12,46.78,2481.50,16.34,1214800.00,1217300.00,104.40,0.00,209.46,209.66,5.60,30.30,861.00,209.66,209.26,25.30,27.18,0.16,30.60,52358.00,171.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4996.00,1.00,287.00,1.84,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.44,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:11.0,120.98687,31.86327,867587021006869,34162401.00,83.06,26.46,1021.00,14.56,6.00,5.92,14280.00,0.00,0.00,347.30,1187.10,1675.00,2.53,24.00,0.00,509.20,272.40,0.00,2177369.00,0.00,351.00,25.00,25.10,172.00,26.60,0.00,4430.00,97.87,46.04,2423.00,16.02,1166400.00,1165200.00,97.20,0.00,209.16,209.36,4.10,21.90,853.00,209.36,209.06,22.69,21.29,0.16,22.80,52358.00,166.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5001.00,1.00,291.00,1.27,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.52,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:14.0,120.98712,31.8647,867587021006869,34162496.00,81.06,26.16,1021.00,14.46,6.00,5.11,14280.00,0.00,0.00,325.90,1138.20,1609.00,2.50,24.00,0.00,476.00,275.60,0.00,2177372.00,0.00,329.50,21.30,21.20,156.00,22.60,0.00,4120.00,95.82,43.26,2382.00,15.29,1138000.00,1135700.00,90.80,0.00,208.76,208.76,2.85,15.40,843.00,208.66,208.86,21.40,18.18,0.16,15.70,52358.00,156.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5013.00,1.00,285.00,1.02,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.29,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:18.0,120.98712,31.8647,867587021006869,34162589.00,80.26,25.66,1021.00,14.56,6.00,5.27,14280.00,0.00,0.00,319.50,1134.00,1603.00,2.37,24.00,0.00,492.00,275.20,0.00,2177376.00,0.00,322.90,22.10,22.10,160.00,22.78,0.00,4260.00,94.18,43.44,2341.00,15.71,1118700.00,1117800.00,95.50,0.00,208.26,207.76,2.75,15.10,844.00,207.76,208.76,21.80,18.15,0.15,0.00,52358.00,163.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4999.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.22,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:21.0,120.98738,31.86607,867587021006869,34162680.00,80.46,25.06,1021.00,14.56,6.00,4.93,14260.00,0.00,0.00,310.50,1114.00,1576.00,2.31,24.00,0.00,477.20,274.80,0.00,2177379.00,0.00,313.10,13.50,13.30,161.00,22.17,0.00,3730.00,93.29,33.80,2310.00,7.73,1097200.00,1108100.00,27.50,0.00,207.56,206.36,1.60,8.60,743.00,206.36,208.66,8.40,14.14,0.14,0.00,52358.00,120.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4990.00,1.00,294.00,0.00,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.14,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:25.0,120.98765,31.86739,867587021006869,34162771.00,81.06,24.46,1021.00,14.56,6.00,0.00,14280.00,0.00,0.00,229.90,864.50,1240.00,0.00,0.00,0.00,320.80,0.00,0.00,2177383.00,0.00,229.10,8.00,8.00,30.00,2.93,0.00,3350.00,89.04,27.71,2198.00,3.45,824500.00,806600.00,26.00,0.00,206.56,204.56,0.40,2.10,826.00,204.56,208.46,8.09,7.76,0.13,0.00,52358.00,32.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4990.00,1.00,294.00,0.00,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.43,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:28.0,120.98765,31.86739,867587021006869,34162856.00,81.86,23.86,1021.00,14.56,6.00,2.37,14280.00,0.00,0.00,245.20,950.60,1354.00,2.70,24.00,0.00,318.00,280.80,0.00,2177386.00,0.00,240.00,8.30,8.40,86.00,9.33,0.00,370.00,86.01,0.00,2126.00,0.00,849600.00,857200.00,0.00,0.00,205.36,202.36,0.35,1.80,432.00,202.36,208.36,8.60,6.70,0.12,0.00,52358.00,14.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5005.00,1.00,294.00,0.00,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.47,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:32.0,120.98789,31.86862,867587021006869,34162939.00,82.76,23.16,1021.00,14.56,6.00,0.00,14280.00,0.00,0.00,203.20,833.50,1192.00,0.00,0.00,0.00,0.00,0.00,0.00,2177390.00,0.00,202.10,9.30,9.30,4.00,0.35,0.00,1350.00,81.27,0.00,2002.50,0.00,288400.00,282900.00,0.00,0.00,203.96,199.76,0.35,1.80,662.00,199.76,208.16,9.50,7.33,0.10,0.00,52358.00,-1.00,0.00,0.64,0.64,0.01,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5010.00,1.00,294.00,0.00,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.29,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:35.0,120.98789,31.86862,867587021006869,34163017.00,83.56,22.56,1021.00,14.56,6.00,1.24,14260.00,0.00,1.00,210.10,899.90,1282.00,2.07,24.00,0.00,282.80,0.00,0.00,2177393.00,0.00,207.60,10.00,10.00,74.00,6.72,0.00,-140.00,78.07,10.49,1927.50,0.24,755600.00,775700.00,0.90,0.00,202.36,196.86,0.30,1.60,443.00,196.76,207.86,10.20,9.13,0.08,0.00,52358.00,14.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4982.00,1.00,294.00,0.00,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.19,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:39.0,120.98812,31.86975,867587021006869,34163092.00,83.96,22.06,1021.00,14.76,6.00,3.67,14260.00,0.00,1.00,203.40,904.80,1271.00,2.33,24.00,0.00,525.60,282.80,0.00,2177397.00,0.00,208.40,13.50,13.30,53.00,5.19,0.00,4070.00,75.48,27.15,1874.00,10.16,947900.00,964800.00,47.70,0.00,200.56,193.66,0.25,0.00,798.00,193.46,207.56,12.40,12.15,0.06,0.00,52358.00,181.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5014.00,1.00,294.00,0.00,1.00,15.00,1.00,23.86,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.49,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:42.0,120.98835,31.87086,867587021006869,34163166.00,83.16,21.96,1021.00,14.76,6.00,10.21,14280.00,0.00,0.00,285.70,1241.70,1738.00,1.85,24.00,0.00,521.20,276.00,0.00,2177400.00,0.00,289.90,22.60,22.60,361.00,45.17,0.00,2600.00,77.22,24.56,1909.00,5.79,955500.00,956600.00,28.90,0.00,198.46,189.96,0.20,0.00,749.00,189.86,206.96,10.20,31.69,0.05,0.00,52358.00,172.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5015.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.37,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:46.0,120.98835,31.87086,867587021006869,34163240.00,81.56,21.86,1021.00,14.76,6.00,4.60,14260.00,0.00,0.00,218.80,960.50,1352.00,2.18,24.00,0.00,510.00,276.80,0.00,2177404.00,0.00,231.70,12.40,12.40,175.00,18.22,0.00,3010.00,76.71,28.08,1903.50,10.91,928300.00,924000.00,52.90,0.00,196.16,186.06,0.20,0.00,803.00,185.96,206.26,12.40,19.61,0.05,0.00,52358.00,189.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4993.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.13,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:49.0,120.98857,31.87197,867587021006869,34163315.00,80.06,22.06,1021.00,14.86,6.00,2.94,14260.00,0.00,0.00,210.40,927.80,1310.00,2.46,24.00,0.00,477.60,284.00,0.00,2177407.00,0.00,212.70,12.50,12.50,180.00,16.83,0.00,3160.00,76.13,27.89,1886.50,10.91,929600.00,932100.00,52.40,0.00,193.76,182.06,0.25,0.00,798.00,181.86,205.46,21.00,13.06,0.05,0.00,52358.00,183.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4987.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.33,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:17:53.0,120.98857,31.87197,867587021006869,34163389.00,79.36,22.26,1021.00,14.86,6.00,5.66,14280.00,0.00,0.00,247.90,1079.50,1531.00,1.58,24.00,0.00,590.40,281.20,0.00,2177411.00,0.00,250.20,27.30,26.70,314.00,34.58,0.00,3970.00,76.84,41.04,1913.50,18.46,896600.00,898000.00,119.10,0.00,191.16,178.06,0.50,0.00,829.00,177.96,204.16,23.00,26.66,0.05,0.00,52358.00,273.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4990.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.29,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:00.0,120.98903,31.87417,867587021006869,34163538.00,79.96,22.76,1021.00,14.96,6.00,4.29,14260.00,0.00,0.00,206.20,923.10,1299.00,2.35,24.00,0.00,633.20,282.80,0.00,2177418.00,0.00,215.70,47.70,53.50,172.00,16.89,0.00,6420.00,75.27,49.00,1878.50,28.86,1153300.00,1160200.00,190.50,0.00,186.26,171.36,1.20,0.00,929.00,171.26,200.96,65.40,27.39,0.05,0.00,52358.00,452.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4990.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.36,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.57,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:14.0,120.98952,31.87646,867587021006869,34163842.00,83.06,24.66,1021.00,14.96,6.00,15.28,14280.00,0.00,0.00,352.90,1391.20,1990.00,2.02,24.00,0.00,824.80,268.40,0.00,2177432.00,0.00,367.70,119.60,119.60,600.00,97.46,0.00,8850.00,85.16,74.73,2138.00,50.88,1460500.00,1460000.00,290.40,0.00,176.86,166.66,9.15,0.00,1001.00,166.66,186.86,120.70,112.55,0.05,0.00,52358.00,614.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5001.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.36,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.18,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:28.0,120.99006,31.87911,867587021006869,34164197.00,80.96,25.06,1021.00,14.56,6.00,8.66,14280.00,0.00,0.00,374.00,1309.80,1833.00,3.10,24.00,0.00,569.60,272.40,0.00,2177446.00,0.00,378.70,30.50,29.90,339.00,56.18,0.00,4110.00,95.74,47.52,2382.50,18.74,1141000.00,1129300.00,116.90,0.00,178.36,185.36,7.10,0.00,860.00,185.46,171.36,25.39,46.72,0.05,0.00,52358.00,199.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5012.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.27,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:31.0,120.99033,31.8805,867587021006869,34164290.00,80.56,24.96,1021.00,14.56,6.00,5.33,14260.00,0.00,0.00,326.40,1150.90,1622.00,2.40,24.00,0.00,492.80,275.20,0.00,2177449.00,0.00,331.00,23.50,23.80,179.00,26.08,0.00,4340.00,95.21,48.82,2375.50,20.15,1136100.00,1130900.00,131.30,0.00,181.46,192.76,5.35,0.00,875.00,192.76,170.46,36.80,27.76,0.05,0.00,52358.00,193.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4985.00,1.00,294.00,0.00,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.21,1050495.00,0.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:35.0,120.99033,31.8805,867587021006869,34164383.00,80.86,24.96,1021.00,14.56,6.00,8.90,14260.00,0.00,0.00,378.00,1316.00,1841.00,3.21,24.00,0.00,578.40,268.00,0.00,2177453.00,0.00,386.20,53.80,56.00,283.00,48.21,0.00,6040.00,96.52,54.00,2398.50,25.85,1351500.00,1350800.00,161.70,0.00,184.96,199.36,8.45,0.00,918.00,199.56,170.86,54.60,47.64,0.05,0.00,52358.00,293.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5000.00,1.00,294.00,3.15,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.46,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:38.0,120.99033,31.8805,867587021006869,34164477.00,81.76,24.86,1021.00,14.56,6.00,10.03,14260.00,0.00,0.00,395.70,1353.90,1892.00,3.36,24.00,0.00,596.00,268.80,0.00,2177456.00,0.00,404.30,71.30,70.50,318.00,56.57,0.00,6640.00,98.06,56.77,2443.00,28.96,1375100.00,1376900.00,174.20,0.00,188.56,204.56,8.50,46.10,934.00,204.66,172.86,72.50,62.57,0.05,45.40,52358.00,317.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5000.00,1.00,278.00,3.03,1.00,15.00,1.00,24.16,31.16,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.42,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:42.0,120.9909,31.88332,867587021006869,34164573.00,82.86,24.96,1021.00,14.76,6.00,11.22,14280.00,0.00,0.00,408.10,1375.20,1919.00,3.49,24.00,0.00,619.20,267.60,0.00,2177460.00,0.00,417.20,83.40,83.20,350.00,64.24,0.00,7560.00,99.58,61.04,2477.00,31.65,1469300.00,1471400.00,195.40,0.00,192.26,208.26,7.70,41.70,947.00,208.36,176.66,83.70,76.33,0.05,41.40,52358.00,351.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4997.00,1.00,302.00,2.70,1.00,15.00,1.00,24.16,31.36,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.49,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:45.0,120.9909,31.88332,867587021006869,34164670.00,83.86,25.36,1021.00,14.76,6.00,10.67,14280.00,0.00,0.00,406.40,1359.40,1899.00,3.52,24.00,0.00,606.80,264.00,0.00,2177463.00,0.00,417.00,77.60,77.80,328.00,59.95,0.00,6770.00,100.17,58.44,2493.50,29.68,1417000.00,1419300.00,179.50,0.00,195.86,210.26,6.95,37.40,938.00,210.36,181.76,77.89,74.04,0.05,36.80,52358.00,323.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,4997.00,1.00,286.00,2.35,1.00,15.00,1.00,24.16,31.36,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.69,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:52.0,120.99119,31.88477,867587021006869,34164865.00,83.16,26.26,1021.00,14.76,6.00,7.80,14260.00,0.00,0.00,373.80,1263.40,1776.00,2.22,24.00,0.00,554.40,272.40,0.00,2177470.00,0.00,378.90,39.70,39.80,213.00,35.28,0.00,4490.00,99.10,50.31,2458.50,20.14,1204300.00,1200900.00,130.40,0.00,202.36,212.56,4.90,26.50,872.00,212.56,192.46,34.50,40.82,0.08,26.50,52358.00,180.00,0.00,0.64,0.64,0.01,0.00,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5001.00,1.00,279.00,1.73,1.00,15.00,1.00,24.16,31.36,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.33,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
RBCD022002,2017-03-16 15:18:56.0,120.99145,31.8862,867587021006869,34164961.00,81.36,26.26,1021.00,14.76,6.00,9.52,14260.00,0.00,0.00,379.20,1301.00,1819.00,3.49,24.00,0.00,579.20,269.20,0.00,2177474.00,0.00,392.40,72.00,72.50,214.00,37.57,0.00,6740.00,98.13,57.14,2441.50,29.30,1377900.00,1380200.00,176.40,0.00,204.66,212.66,6.85,37.10,931.00,212.66,197.06,72.60,50.94,0.11,36.70,52358.00,311.00,0.00,0.64,0.64,0.02,0.01,0.18,0.08,0.00,0.00,0.00,0.00,0.00,509.00,0.00,5005.00,1.00,283.00,2.50,1.00,15.00,1.00,24.16,31.36,0.00,1.00,0.00,4999.80,4999.80,4999.80,4999.80,85.00,0.00,23.36,1050623.00,1.00,163.00,691.00,163.00,108.00,302.00,691.00,163.00,691.00,163.00,691.00,0.00,1.00,1.00,1.00,1.00,129.00
