Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025022,2017-02-23 14:37:49.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.50,0.00,-0.49,5.26,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.76,29.76,0.00,32.00,0.00,0.00,0.00,0.00,33.96,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.66,29.86,0.00,63.76,644.96,1.00,1012.00,1236.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,18.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:37:53.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.75,0.00,-0.49,5.16,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.76,29.66,0.00,32.00,0.00,0.00,0.00,0.00,33.86,29.66,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.66,29.86,0.00,63.66,644.96,1.00,1013.00,1236.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:37:57.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.75,0.00,-0.49,5.16,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.76,29.76,0.00,32.00,0.00,0.00,0.00,0.00,33.86,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,35.76,29.76,0.00,63.56,644.96,1.00,1013.00,1238.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:01.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.25,0.00,-0.49,5.26,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.76,29.66,0.00,32.00,0.00,0.00,0.00,0.00,33.76,29.66,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,35.66,29.76,0.00,63.56,644.96,1.00,1013.00,1238.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.16,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:05.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.50,0.00,-0.65,5.16,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.66,29.66,0.00,32.00,0.00,0.00,0.00,0.00,33.66,29.66,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.66,29.66,0.00,63.46,644.96,1.00,1013.00,1238.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.16,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,25.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:09.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.75,0.00,-0.49,5.16,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1498.00,2.00,1048577.00,35.56,29.76,0.00,32.00,0.00,0.00,0.00,0.00,33.56,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.56,29.66,0.00,63.36,644.96,1.00,1013.00,1239.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,19.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:13.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,-0.49,5.16,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.66,29.66,0.00,32.00,0.00,0.00,0.00,0.00,33.46,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.23,0.00,0.00,0.00,0.00,0.00,35.66,29.86,0.00,63.26,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,10.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:17.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.25,0.00,-0.49,5.26,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.56,29.86,0.00,32.00,0.00,0.00,0.00,0.00,33.46,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.66,29.86,0.00,63.16,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:21.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.75,0.00,-0.34,5.16,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.56,29.76,0.00,32.00,0.00,0.00,0.00,0.00,33.36,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.56,29.76,0.00,63.16,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,24.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:25.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,0.00,-0.49,5.26,1007.00,1007.00,4.66,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.46,29.76,0.00,32.00,0.00,0.00,0.00,0.00,33.26,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.56,29.86,0.00,63.06,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:29.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.75,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.56,29.86,0.00,32.00,0.00,0.00,0.00,0.00,33.16,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.46,29.76,0.00,62.96,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,18.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:33.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.25,0.00,-0.65,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.36,29.76,0.00,32.00,0.00,0.00,0.00,0.00,33.16,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.76,0.00,62.86,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,18.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:37.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.50,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1501.00,2.00,1048577.00,35.36,29.86,0.00,32.00,0.00,0.00,0.00,0.00,33.06,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.86,0.00,62.76,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:41.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.75,0.00,-0.65,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1499.00,2.00,1048577.00,35.46,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.96,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.46,29.86,0.00,62.76,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,27.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:45.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.25,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.46,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.86,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.46,29.76,0.00,62.66,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,31.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:49.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.50,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1492.00,2.00,1048577.00,35.46,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.76,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.86,0.00,62.56,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:53.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.36,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.76,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.76,0.00,62.46,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,-4.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:38:57.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.75,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1500.00,2.00,1048577.00,35.36,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.66,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.86,0.00,62.46,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:01.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.36,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.56,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.96,0.00,62.36,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,19.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:05.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.26,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.46,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.96,0.00,62.26,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:09.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.25,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1493.00,2.00,1048577.00,35.36,29.96,0.00,32.00,0.00,0.00,0.00,0.00,32.36,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.26,29.96,0.00,62.16,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:13.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,32.36,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.26,29.96,0.00,62.06,644.96,1.00,1012.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:17.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.50,0.00,-0.65,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,35.26,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.26,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.86,0.00,62.06,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,21.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:21.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.75,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.46,29.86,0.00,32.00,0.00,0.00,0.00,0.00,32.16,29.76,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.86,0.00,61.96,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:25.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.50,0.00,-0.65,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,32.06,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.36,29.86,0.00,61.86,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.26,4.96,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:29.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.50,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,31.96,29.96,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.26,29.96,0.00,61.76,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:33.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.75,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1495.00,2.00,1048577.00,35.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,31.96,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.16,29.86,0.00,61.66,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:37.0,0.0,0.0,864049025993355,5.36,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.25,0.00,-0.34,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.26,29.86,0.00,32.00,0.00,0.00,0.00,0.00,31.86,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.16,29.86,0.00,61.56,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,20.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025022,2017-02-23 14:39:41.0,0.0,0.0,864049025993355,5.26,845507.00,9663466.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.75,0.00,-0.49,5.26,1007.00,1007.00,4.76,0.00,0.00,0.00,0.00,599.00,24608.00,398800.00,6400.00,1494.00,2.00,1048577.00,35.26,29.96,0.00,32.00,0.00,0.00,0.00,0.00,31.76,29.86,0.00,0.00,0.00,0.00,0.00,0.00,3.76,3.76,0.00,0.00,-0.22,0.00,0.00,0.00,0.00,0.00,35.26,29.86,0.00,61.56,644.96,1.00,1013.00,1240.00,3.36,0.00,0.00,0.00,0.00,45428.50,0.00,0.00,9.36,5.06,0.00,3076.00,3076.00,0.25,0.40,1.00,0.00,66196.00,1.00,2.00,255.00,22.00,34.39,2.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
