Device Info,Time,Longitude,Latitude,IMEI,EnvT_t,EngDa_tiEngOn,GlbDa_lTotDst,FlSys_dvolFlCons,FBR_qArr_[0],FBR_qArr_[1],FBR_qArr_[2],FBR_qArr_[3],FBR_qArr_[4],FBR_qArr_[5],DIUMPR_rValRatMin_[7],AFS_dm,AirCtl_mActVal_mp,EGRVlv_rAct,Air_tCACDs,Air_pIntkVUs,PCR_pActVal_mp,CEngDsT_t,APP_rFlt_mp,Epm_nEng,VehV_v,InjCtl_qSetUnBal,TCD_tqPahSet_f,CoETS_stCurrLimActive,Rail_pSetPoint,RailP_pFlt,MeUn_iActFlt,PRV_st,CoEOM_stOpModeAct,Exh_tOxiCatUs,Exh_tPFltUs,ETCtl_dmFuOpnLop,ETCtl_st,ETCtl_dmFuStFdbk,ETCtl_tObsvrCor,DPM_rSV,HCIMon_dqAct,ETCtl_tAdpnCatDs,ETCtl_tOutrDes,PFltPOp_stEngPOp,ASMod_dmSotEngNrm2_mp,ASMod_dmSotEngNrm_mp,PFltLd_dmSotSimRgnNO2_mp,PFltLd_dmSotSimRgnThr_mp,PFltLd_dmSotSim,PFltLd_mSotSim,PFltLd_mSot,ASMod_dmEGFld_[0],EGRClg_etaCalc_mp,CAClg_etaCalcB2_mp,Exh_pFltPPFltDiff,Exh_iPPDsIDEFild,ChrSet_facDynDetnBoostP_mp,ChrSet_facPrioLamO2Wght_mp,InjCrv_phiMI1Des,Exh_tAdapTOxiCatUs,Exh_tAdapTPFltUs,HCICtl_stInjOn,ETCtl_tBrickLstMdl_mp,PFlt_tOutrDes,CoHCI_st,HCIMon_pAbsHDVDsP,HCIMon_pAbsHDVUsP,DPM_tFltHDVUsT,HCDosVlv_rPs,HCIMon_stPurgOn,HCIMon_stRgnReq,HCIMon_stSysTst,HCIPOD_tiTotOpHrs,HCIPOD_stDFCEvln,UDC_dmRdcAgAct,SCR_tUCatUsT,SCR_tUCatDsT,ASMod_dmNOxEG,Com_rNOxNoCat2Ds,Com_rNOxNoMCatDs,SCRMod_rNO2NOx,SCRMod_etaEst,SCRFBC_facNOxCtl,SCRAd_stStMAdv,UDC_mRdcAgDosQnt,SCRAd_facQtyAdap,CoSCR_st,CoSCR_stSub,SCR_pUPmpP,SCR_rUTnkLvl,SCR_tUTnkT,UDosVlv_rPs,UPmpMot_rPs,URevVlv_stPs,DFES_numDFC_[3],DFES_numDFC_[4],DFES_numDFC_[5],DFES_numDFC_[6]
RBCD025015,2017-02-23 14:37:49.0,0.0,0.0,864049025991557,4.96,719819.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.50,1450.50,98.85,6.56,972.00,989.00,36.26,0.00,549.50,0.00,19.06,216.10,0.00,428400.00,426800.00,1452.00,2.00,1048577.00,100.86,110.76,0.00,32.00,0.00,0.00,0.00,0.00,108.86,110.86,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.00,1.00,-1.14,1.00,0.00,0.00,0.00,2.77,100.86,110.86,0.00,126.66,644.86,1.00,1074.00,4973.00,7.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.76,48.26,3.50,3076.00,120.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:37:53.0,0.0,0.0,864049025991557,4.96,719823.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.25,1448.00,98.71,6.56,972.00,990.00,36.26,0.00,550.50,0.00,19.06,213.80,0.00,428400.00,434200.00,1452.00,2.00,1048577.00,100.46,110.46,0.00,32.00,0.00,0.00,0.00,0.00,107.96,110.56,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,146.00,1.00,-1.13,1.00,0.00,0.00,0.00,2.77,100.36,110.66,0.00,125.86,644.86,1.00,1076.00,5011.00,7.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.86,48.16,3.50,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:37:57.0,0.0,0.0,864049025991557,4.96,719827.00,9348402.00,2.32,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.50,1449.00,98.71,6.56,972.00,989.00,36.36,0.00,550.50,0.00,19.48,219.20,0.00,429000.00,426800.00,1451.00,2.00,1048577.00,100.16,110.26,0.00,32.00,0.00,0.00,0.00,0.00,106.86,110.26,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.25,1.00,-1.13,1.00,0.00,0.00,0.00,2.79,100.16,110.06,0.00,124.86,644.96,1.00,1076.00,5053.00,7.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.76,48.06,3.60,3076.00,120.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:01.0,0.0,0.0,864049025991557,4.96,719831.00,9348402.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.50,1449.00,98.71,6.66,974.00,990.00,36.46,0.00,549.50,0.00,19.64,221.00,0.00,429000.00,424400.00,1451.00,2.00,1048577.00,100.06,109.86,0.00,32.00,0.00,0.00,0.00,0.00,106.06,109.86,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.75,1.00,-1.08,1.00,0.00,0.00,0.00,2.79,100.06,109.96,0.00,124.06,644.96,1.00,1077.00,5089.00,7.46,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.86,47.96,3.60,3076.00,119.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,38.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:05.0,0.0,0.0,864049025991557,4.96,719835.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.50,1448.00,98.71,6.66,972.00,989.00,36.46,0.00,550.00,0.00,19.40,218.30,0.00,428800.00,431600.00,1452.00,2.00,1048577.00,99.96,109.86,0.00,32.00,0.00,0.00,0.00,0.00,105.16,109.86,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.75,1.00,-1.05,1.00,0.00,0.00,0.00,2.77,99.76,109.86,0.00,123.26,644.96,1.00,1076.00,5127.00,7.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.86,47.96,3.60,3076.00,119.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:09.0,0.0,0.0,864049025991557,4.96,719839.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.50,1449.00,98.71,6.66,974.00,989.00,36.56,0.00,550.00,0.00,19.44,217.10,0.00,429200.00,431600.00,1452.00,2.00,1048577.00,99.46,109.56,0.00,32.00,0.00,0.00,0.00,0.00,104.36,109.56,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.50,1.00,-1.01,1.00,0.00,0.00,0.00,2.79,99.26,109.56,0.00,122.46,644.96,1.00,1076.00,5162.00,7.56,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.96,47.86,3.60,3076.00,119.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:13.0,0.0,0.0,864049025991557,4.96,719843.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.00,1445.50,98.71,6.66,972.00,991.00,36.66,0.00,550.50,0.00,19.08,214.30,0.00,428600.00,431600.00,1452.00,2.00,1048577.00,98.76,109.26,0.00,32.00,0.00,0.00,0.00,0.00,103.36,109.26,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,146.25,1.00,-1.03,1.00,0.00,0.00,0.00,2.81,98.56,109.26,0.00,121.56,644.96,1.00,1076.00,5203.00,7.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,87.96,47.86,3.60,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:17.0,0.0,0.0,864049025991557,4.96,719847.00,9348402.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.25,1446.50,98.71,6.66,972.00,989.00,36.66,0.00,550.50,0.00,19.16,218.30,0.00,428800.00,431600.00,1452.00,2.00,1048577.00,98.36,109.06,0.00,32.00,0.00,0.00,0.00,0.00,102.56,109.06,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,143.75,1.00,-0.98,1.00,0.00,0.00,0.00,2.77,98.36,109.06,0.00,120.76,644.96,1.00,1077.00,5241.00,7.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,88.06,47.76,3.60,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:21.0,0.0,0.0,864049025991557,4.96,719851.00,9348402.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1441.50,98.71,6.66,973.00,988.00,36.66,0.00,550.50,0.00,19.34,218.80,0.00,428800.00,431600.00,1452.00,2.00,1048577.00,98.16,109.06,0.00,32.00,0.00,0.00,0.00,0.00,101.76,108.96,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.50,1.00,-0.96,0.00,0.00,0.00,0.00,2.77,98.16,108.96,0.00,120.06,644.96,1.00,1077.00,5274.00,7.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,88.16,47.76,3.50,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:25.0,0.0,0.0,864049025991557,4.96,719855.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.50,1439.00,98.71,6.66,972.00,989.00,36.76,0.00,551.00,0.00,19.14,214.60,0.00,428600.00,431600.00,1452.00,2.00,1048577.00,98.16,108.96,0.00,32.00,0.00,0.00,0.00,0.00,100.96,108.96,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.25,1.00,-0.93,1.00,0.00,0.00,0.00,2.79,98.16,108.96,0.00,119.46,644.86,1.00,1075.00,5308.00,7.66,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,88.16,47.66,3.60,3076.00,117.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:29.0,0.0,0.0,864049025991557,4.96,719859.00,9348402.00,2.21,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1441.50,98.71,6.66,973.00,990.00,36.76,0.00,550.00,0.00,18.82,212.50,0.00,428000.00,426800.00,1452.00,2.00,1048577.00,97.96,108.66,0.00,32.00,0.00,0.00,0.00,0.00,100.06,108.66,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.50,1.00,-0.93,1.00,0.00,0.00,0.00,2.79,97.96,108.36,0.00,118.56,644.96,1.00,1076.00,5357.00,7.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,88.46,47.56,3.50,3076.00,116.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:33.0,0.0,0.0,864049025991557,4.96,719863.00,9348402.00,2.23,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.25,1446.50,98.71,6.76,973.00,990.00,36.86,0.00,548.50,0.00,19.24,217.40,0.00,428400.00,424400.00,1452.00,2.00,1048577.00,97.66,107.86,0.00,32.00,0.00,0.00,0.00,0.00,99.36,107.76,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.25,1.00,-0.93,1.00,0.00,0.00,0.00,2.79,97.46,107.76,0.00,117.96,644.96,1.00,1075.00,5391.00,7.76,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,88.66,47.56,3.50,3076.00,117.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:37.0,0.0,0.0,864049025991557,4.96,719867.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.00,1445.50,98.71,6.66,974.00,990.00,36.86,0.00,550.50,0.00,19.14,214.80,0.00,429800.00,421800.00,1451.00,2.00,1048577.00,96.96,107.36,0.00,32.00,0.00,0.00,0.00,0.00,98.66,107.36,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,143.25,1.00,-0.90,1.00,0.00,0.00,0.00,2.79,96.96,107.16,0.00,117.36,644.96,1.00,1077.00,5422.00,7.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,88.96,47.26,3.50,3076.00,117.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:41.0,0.0,0.0,864049025991557,4.96,719871.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.00,1445.50,99.01,6.66,973.00,990.00,36.86,0.00,549.50,0.00,19.70,219.10,0.00,430400.00,436600.00,1450.00,2.00,1048577.00,96.66,106.96,0.00,32.00,0.00,0.00,0.00,0.00,98.06,106.96,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.75,1.01,-0.90,1.00,0.00,0.00,0.00,2.79,96.46,107.06,0.00,116.76,644.96,1.00,1076.00,5460.00,7.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.06,47.06,3.60,3076.00,117.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:45.0,0.0,0.0,864049025991557,4.96,719875.00,9348402.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.25,1444.00,98.85,6.66,972.00,989.00,36.96,0.00,550.00,0.00,19.40,214.40,0.00,429800.00,431600.00,1451.00,2.00,1048577.00,96.26,106.86,0.00,32.00,0.00,0.00,0.00,0.00,97.36,106.86,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.50,1.00,-0.87,0.00,0.00,0.00,0.00,2.77,96.16,106.96,0.00,116.16,644.96,1.00,1076.00,5495.00,7.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.26,46.76,3.60,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:49.0,0.0,0.0,864049025991557,4.96,719879.00,9348402.00,2.26,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.00,1444.00,98.71,6.66,971.00,990.00,36.96,0.00,550.00,0.00,19.54,218.50,0.00,430000.00,421800.00,1452.00,2.00,1048577.00,95.96,106.76,0.00,32.00,0.00,0.00,0.00,0.00,96.66,106.76,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.75,1.00,-0.87,0.00,0.00,0.00,0.00,2.79,95.96,106.66,0.00,115.46,644.96,1.00,1076.00,5537.00,7.86,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.36,46.56,3.60,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:53.0,0.0,0.0,864049025991557,4.96,719883.00,9348402.00,2.31,0.00,0.00,0.00,0.00,0.00,0.00,8.00,143.00,1444.00,98.71,6.56,972.00,990.00,37.06,0.00,550.00,0.00,19.30,217.30,0.00,428800.00,434200.00,1452.00,2.00,1048577.00,96.06,105.26,0.00,32.00,0.00,0.00,0.00,0.00,96.06,105.26,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.25,1.01,-0.87,1.00,0.00,0.00,0.00,2.79,96.06,105.06,0.00,114.96,644.96,1.00,1079.00,5576.00,7.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.46,46.76,3.60,3076.00,118.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:38:57.0,0.0,0.0,864049025991557,4.96,719887.00,9348402.00,2.28,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1441.50,98.85,6.66,974.00,989.00,37.06,0.00,548.00,0.00,19.80,223.30,0.00,429200.00,421800.00,1452.00,2.00,1048577.00,96.36,104.46,0.00,32.00,0.00,0.00,0.00,0.00,95.46,104.36,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.25,1.01,-0.87,1.00,0.00,0.00,0.00,2.77,96.56,103.96,0.00,114.46,644.86,1.00,1079.00,5608.00,7.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.26,47.16,3.60,3076.00,117.00,0.25,0.25,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:01.0,0.0,0.0,864049025991557,4.96,719891.00,9348402.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1440.00,98.71,6.66,972.00,988.00,37.16,0.00,550.00,0.00,19.44,217.90,0.00,429200.00,434200.00,1453.00,2.00,1048577.00,96.66,103.16,0.00,32.00,0.00,0.00,0.00,0.00,94.86,103.16,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.00,1.01,-0.89,1.00,0.00,0.00,0.00,2.77,96.26,103.36,0.00,113.96,644.86,1.00,1079.00,5640.00,7.96,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.26,47.46,3.60,3076.00,117.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:05.0,0.0,0.0,864049025991557,4.96,719895.00,9348402.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1443.00,98.71,6.66,973.00,989.00,37.16,0.00,550.50,0.00,19.32,218.40,0.00,429400.00,426800.00,1452.00,2.00,1048577.00,96.06,102.86,0.00,32.00,0.00,0.00,0.00,0.00,94.26,102.86,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.50,1.00,-0.87,0.00,0.00,0.00,0.00,2.77,96.06,102.66,0.00,113.36,644.86,1.00,1080.00,5687.00,8.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.36,47.56,3.50,3076.00,117.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:09.0,0.0,0.0,864049025991557,4.96,719899.00,9348402.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1441.50,98.71,6.56,970.00,988.00,37.36,0.00,550.00,0.00,19.34,217.50,0.00,429800.00,431600.00,1451.00,2.00,1048577.00,95.96,102.36,0.00,32.00,0.00,0.00,0.00,0.00,93.76,102.36,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.00,1.01,-0.85,0.00,0.00,0.00,0.00,2.79,95.96,102.26,0.00,112.96,644.86,1.00,1081.00,5720.00,8.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.46,47.66,3.50,3076.00,117.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:13.0,0.0,0.0,864049025991557,4.96,719903.00,9348402.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1439.00,98.71,6.56,972.00,989.00,37.26,0.00,549.00,0.00,19.44,216.70,0.00,429200.00,429200.00,1452.00,2.00,1048577.00,95.96,102.26,0.00,32.00,0.00,0.00,0.00,0.00,93.26,102.06,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.50,1.01,-0.84,1.00,0.00,0.00,0.00,2.77,95.96,101.86,0.00,112.56,644.96,1.00,1083.00,5756.00,8.06,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.46,47.66,3.60,3076.00,117.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:17.0,0.0,0.0,864049025991557,4.96,719907.00,9348402.00,2.29,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.75,1441.50,98.71,6.56,972.00,990.00,37.26,0.00,550.00,0.00,19.12,217.70,0.00,428800.00,424400.00,1453.00,2.00,1048577.00,95.96,101.06,0.00,32.00,0.00,0.00,0.00,0.00,92.76,100.96,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,145.00,1.00,-0.81,1.00,0.00,0.00,0.00,2.79,95.76,100.86,0.00,112.16,644.96,1.00,1082.00,5794.00,8.16,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.56,47.66,3.50,3076.00,117.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:21.0,0.0,0.0,864049025991557,4.96,719911.00,9348402.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.50,1437.50,98.85,6.56,973.00,990.00,37.36,0.00,550.00,0.00,19.10,216.40,0.00,428600.00,431600.00,1452.00,2.00,1048577.00,95.56,100.16,0.00,32.00,0.00,0.00,0.00,0.00,92.16,100.16,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.75,1.01,-0.80,1.00,0.00,0.00,0.00,2.79,95.06,100.26,0.00,111.66,644.86,1.00,1082.00,5833.00,8.16,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.56,47.66,3.50,3076.00,116.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:25.0,0.0,0.0,864049025991557,5.06,719915.00,9348402.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1431.50,98.71,6.56,971.00,990.00,37.36,0.00,549.50,0.00,19.20,217.20,0.00,428400.00,419400.00,1453.00,2.00,1048577.00,94.56,100.16,0.00,32.00,0.00,0.00,0.00,0.00,91.76,100.16,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,144.50,1.01,-0.81,1.00,0.00,0.00,0.00,2.77,94.26,100.06,0.00,111.26,644.86,1.00,1081.00,5870.00,8.16,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.66,47.56,3.40,3076.00,117.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,38.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:29.0,0.0,0.0,864049025991557,5.06,719919.00,9348402.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.50,1440.50,98.71,6.66,973.00,989.00,37.36,0.00,549.50,0.00,18.90,213.40,0.00,430000.00,429200.00,1452.00,2.00,1048577.00,94.16,99.96,0.00,32.00,0.00,0.00,0.00,0.00,91.36,100.06,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,143.75,1.01,-0.81,1.00,0.00,0.00,0.00,2.79,94.06,99.86,0.00,110.96,644.86,1.00,1084.00,5907.00,8.26,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.66,47.46,3.30,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,39.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:33.0,0.0,0.0,864049025991557,4.96,719923.00,9348402.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.25,1436.50,98.71,6.56,972.00,988.00,37.46,0.00,549.50,0.00,18.84,212.50,0.00,427800.00,421800.00,1452.00,2.00,1048577.00,93.96,99.06,0.00,32.00,0.00,0.00,0.00,0.00,90.96,98.96,5.00,0.09,0.09,0.00,0.00,0.09,6.93,6.93,143.00,1.01,-0.80,0.00,0.00,0.00,0.00,2.79,93.96,98.96,0.00,110.56,644.96,1.00,1084.00,5938.00,8.26,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.76,47.46,3.30,3076.00,112.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,38.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:37.0,0.0,0.0,864049025991557,5.06,719926.00,9348402.00,2.19,0.00,0.00,0.00,0.00,0.00,0.00,8.00,142.00,1432.50,98.71,6.56,972.00,989.00,37.56,0.00,549.50,0.00,18.48,208.70,0.00,428000.00,434200.00,1453.00,2.00,1048577.00,93.96,98.46,0.00,32.00,0.00,0.00,0.00,0.00,90.56,98.46,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.00,1.01,-0.77,1.00,0.00,0.00,0.00,2.77,93.96,98.36,0.00,110.26,644.96,1.00,1085.00,5973.00,8.26,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,89.96,47.46,3.30,3076.00,115.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,41.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
RBCD025015,2017-02-23 14:39:41.0,0.0,0.0,864049025991557,4.96,719931.00,9348402.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,8.00,141.75,1430.00,98.85,6.56,972.00,989.00,37.56,0.00,550.00,0.00,18.32,208.30,0.00,427200.00,426800.00,1454.00,2.00,1048577.00,93.86,98.16,0.00,32.00,0.00,0.00,0.00,0.00,90.06,98.16,5.00,0.09,0.09,0.00,0.00,0.09,6.94,6.94,143.00,1.01,-0.75,1.00,0.00,0.00,0.00,2.77,93.96,98.16,0.00,109.86,644.86,1.00,1085.00,6012.00,8.36,0.00,0.00,0.00,0.00,62652.80,0.00,0.00,90.06,47.36,3.20,3076.00,112.00,0.25,0.24,1.00,0.00,67740.00,1.00,2.00,255.00,40.00,50.39,1.86,0.00,0.00,0.00,897.00,404.00,899.00,579.00
